Unique_ID,Similarity_Score
598,0.7469688057899475
599,0.5960130095481873
600,0.7346256971359253
601,0.7107582092285156
602,0.7573869228363037
603,0.6852588653564453
604,0.6362940073013306
605,0.6115464568138123
606,0.5629117488861084
607,0.7190021276473999
608,0.7292710542678833
609,0.7236151695251465
610,0.5062154531478882
611,0.5953463912010193
612,0.6740368604660034
613,0.6382455825805664
614,0.6551852226257324
615,0.5469847321510315
616,0.6535608768463135
617,0.627875804901123
618,0.623711884021759
619,0.7487448453903198
620,0.6709867715835571
621,0.6336457133293152
622,0.726628839969635
623,0.5915220975875854
624,0.6839272379875183
625,0.6593021154403687
626,0.6415938138961792
627,0.5790984630584717
628,0.7400552034378052
629,0.5601128339767456
630,0.6079155802726746
631,0.7114520072937012
632,0.6930550336837769
633,0.6737363934516907
634,0.6638807058334351
635,0.5508991479873657
636,0.688685417175293
637,0.5422738790512085
638,0.7063101530075073
639,0.6912845373153687
640,0.6803683638572693
641,0.6194714903831482
642,0.6516835689544678
643,0.6915369033813477
644,0.6352435350418091
645,0.6166799068450928
646,0.6876629590988159
647,0.6438639163970947
648,0.6917665600776672
649,0.6289695501327515
650,0.6328181028366089
651,0.6338511109352112
652,0.6944239139556885
653,0.6413462162017822
654,0.676607608795166
655,0.6129281520843506
656,0.659841775894165
657,0.5708721280097961
658,0.5617392063140869
659,0.6862005591392517
660,0.7103171348571777
661,0.7264003157615662
662,0.6341925859451294
663,0.596798300743103
664,0.6145319938659668
665,0.6009410619735718
666,0.5617781281471252
667,0.680665135383606
668,0.5983788967132568
669,0.6563411951065063
670,0.7932731509208679
671,0.7002722024917603
672,0.6714969873428345
673,0.5609248876571655
674,0.6136259436607361
675,0.7048487663269043
676,0.6671899557113647
677,0.720007061958313
678,0.6186293363571167
679,0.6481342315673828
680,0.6220011711120605
681,0.7933652400970459
682,0.6795238256454468
683,0.6435300707817078
684,0.69193035364151
685,0.6433611512184143
686,0.6233075857162476
687,0.6523239612579346
688,0.6831302642822266
689,0.5604257583618164
690,0.6458024978637695
691,0.5750695466995239
692,0.7541014552116394
693,0.7152239680290222
694,0.7067086100578308
695,0.7551416158676147
696,0.6807620525360107
697,0.7288944721221924
698,0.7691262364387512
699,0.6502413153648376
700,0.6066831350326538
701,0.6795659065246582
702,0.5929086208343506
703,0.7734978199005127
704,0.5535017251968384
705,0.6325911283493042
706,0.5859341621398926
707,0.6063072681427002
708,0.751297116279602
709,0.5728304982185364
710,0.6299311518669128
711,0.6948840022087097
712,0.6134973168373108
713,0.6263406276702881
714,0.6616374850273132
715,0.6117062568664551
716,0.782723605632782
717,0.6769235134124756
718,0.6994179487228394
719,0.673215389251709
720,0.7234984636306763
721,0.6731389164924622
722,0.7073821425437927
723,0.6511949896812439
724,0.6433656215667725
725,0.6398751139640808
726,0.5609251856803894
727,0.7712364196777344
728,0.6227050423622131
729,0.5958467721939087
730,0.6706920266151428
731,0.6492194533348083
732,0.6873415112495422
733,0.6239572167396545
734,0.6520270705223083
735,0.7388186454772949
736,0.6159072518348694
737,0.6039917469024658
738,0.723490297794342
739,0.5709121227264404
740,0.6433390378952026
741,0.6550475358963013
742,0.6445095539093018
743,0.6667764782905579
744,0.6874149441719055
745,0.5917256474494934
746,0.6598416566848755
747,0.688934326171875
748,0.7107558846473694
749,0.5469049215316772
750,0.7041738033294678
751,0.5724263787269592
752,0.5877167582511902
753,0.6646252870559692
754,0.6228665113449097
755,0.6206313371658325
756,0.6221125721931458
757,0.6547427177429199
758,0.6224843859672546
759,0.6688405871391296
760,0.7038931250572205
761,0.6264785528182983
762,0.572509765625
763,0.6271625757217407
764,0.6076328754425049
765,0.7113425731658936
766,0.661289632320404
767,0.6564732789993286
768,0.6270676851272583
769,0.6495492458343506
770,0.6718789339065552
771,0.6217793226242065
772,0.6639991998672485
773,0.6026270389556885
774,0.6982213854789734
775,0.6300408840179443
776,0.6819858551025391
777,0.6196468472480774
778,0.6230745315551758
779,0.6697311401367188
780,0.6563609838485718
781,0.5885660648345947
782,0.7161617279052734
783,0.63196861743927
784,0.6703668832778931
785,0.6755973100662231
786,0.7794393301010132
787,0.6204746961593628
788,0.649072527885437
789,0.787919282913208
790,0.6426466703414917
791,0.5967920422554016
792,0.5909821391105652
793,0.7147571444511414
794,0.6591589450836182
795,0.7900908589363098
796,0.7516591548919678
797,0.6979823708534241
798,0.5623316168785095
799,0.6960405111312866
800,0.6316890716552734
801,0.6868290901184082
802,0.5307053923606873
803,0.6044807434082031
804,0.6830351948738098
805,0.6579786539077759
806,0.5736124515533447
807,0.6034069657325745
808,0.7759977579116821
809,0.605257511138916
810,0.6505729556083679
811,0.6544772386550903
812,0.5648431777954102
813,0.5791893005371094
814,0.5588130950927734
815,0.600441038608551
816,0.5943744778633118
817,0.6944329142570496
818,0.7025585770606995
819,0.6692826747894287
820,0.7252830266952515
821,0.5180526971817017
822,0.7038869261741638
823,0.6151846647262573
824,0.6644276976585388
825,0.573249876499176
826,0.5207265019416809
827,0.6418941617012024
828,0.6175111532211304
829,0.75972980260849
830,0.6344540119171143
831,0.6585975885391235
832,0.743807315826416
833,0.5949240922927856
834,0.6276801824569702
835,0.6615150570869446
836,0.7167917490005493
837,0.6814424991607666
838,0.6047040224075317
839,0.6226781606674194
840,0.5891366600990295
841,0.7195742130279541
842,0.6417937278747559
843,0.655961275100708
844,0.6694473624229431
845,0.6911053657531738
846,0.5729666948318481
847,0.6598665714263916
848,0.776047945022583
849,0.6197342872619629
850,0.6802480220794678
851,0.7111179828643799
852,0.7263161540031433
853,0.6808599233627319
854,0.6869367361068726
855,0.5965152978897095
856,0.6532130241394043
857,0.6600885391235352
858,0.6480258107185364
859,0.7088086009025574
860,0.6554322838783264
861,0.6676502227783203
862,0.6595005989074707
863,0.7442490458488464
864,0.6712682247161865
865,0.5603604912757874
866,0.6690258979797363
867,0.6831644177436829
868,0.6939634084701538
869,0.6979957222938538
870,0.6824729442596436
871,0.5436953902244568
872,0.6929840445518494
873,0.6617310643196106
874,0.702561616897583
875,0.5749821662902832
876,0.6249542236328125
877,0.7084572315216064
878,0.5965153574943542
879,0.6775977611541748
880,0.653236985206604
881,0.6532136797904968
882,0.6814491748809814
883,0.634588360786438
884,0.6743630766868591
885,0.7237235307693481
886,0.7127848863601685
887,0.6449592113494873
888,0.7062015533447266
889,0.5770483016967773
890,0.7727481126785278
891,0.6876492500305176
892,0.5770529508590698
893,0.6617938280105591
894,0.7291556000709534
895,0.6662928462028503
896,0.6389789581298828
897,0.6806412935256958
898,0.6145842671394348
899,0.5608842968940735
900,0.7626945972442627
901,0.7569141387939453
902,0.5867336988449097
903,0.613716721534729
904,0.5740272998809814
905,0.6698436737060547
906,0.6444256901741028
907,0.6186308264732361
908,0.6360140442848206
909,0.5998609066009521
910,0.6684259176254272
911,0.6469587087631226
912,0.6813972592353821
913,0.5660306215286255
914,0.7177284955978394
915,0.7572727203369141
916,0.5615458488464355
917,0.7492150068283081
918,0.6550359129905701
919,0.6574739217758179
920,0.7516769170761108
921,0.591813325881958
922,0.6088711023330688
923,0.7752768397331238
924,0.6013432145118713
925,0.6058769822120667
926,0.5961939692497253
927,0.7937341928482056
928,0.6718337535858154
929,0.6535998582839966
930,0.6802189350128174
931,0.5951769351959229
932,0.7122777700424194
933,0.7018574476242065
934,0.7290460467338562
935,0.7257174253463745
936,0.5974674820899963
937,0.6297677755355835
938,0.658597469329834
939,0.6049157977104187
940,0.628578245639801
941,0.5393049120903015
942,0.6145130395889282
943,0.6823749542236328
944,0.6332229375839233
945,0.597716212272644
946,0.6987543106079102
947,0.6105911135673523
948,0.7281841039657593
949,0.6291640996932983
950,0.6884456872940063
951,0.6370189189910889
952,0.6888967156410217
953,0.6901392340660095
954,0.6027916669845581
955,0.69947350025177
956,0.6684589385986328
957,0.6951258778572083
958,0.7460734248161316
959,0.659584105014801
960,0.5858150720596313
961,0.6622088551521301
962,0.6909264922142029
963,0.5749355554580688
964,0.7269943356513977
965,0.6383883357048035
966,0.6717162728309631
967,0.6267544031143188
968,0.581466794013977
969,0.6756254434585571
970,0.6495444178581238
971,0.7224955558776855
972,0.6506110429763794
973,0.658106803894043
974,0.5973755121231079
975,0.6124868392944336
976,0.6803223490715027
977,0.5899688601493835
978,0.6465359926223755
979,0.6814873814582825
980,0.6108157634735107
981,0.7412011623382568
982,0.6338386535644531
983,0.5616599917411804
984,0.5980212688446045
985,0.7068417072296143
986,0.6978932023048401
987,0.5895391702651978
988,0.60828697681427
989,0.7060671448707581
990,0.549490749835968
991,0.7233376502990723
992,0.6968417167663574
993,0.7972023487091064
994,0.6572496294975281
995,0.6184532046318054
996,0.6149117946624756
997,0.7071821689605713
998,0.6051465272903442
999,0.7409600615501404
1000,0.725558876991272
1001,0.5482465624809265
1002,0.6323145627975464
1003,0.6510528922080994
1004,0.5790388584136963
1005,0.5778069496154785
1006,0.6637056469917297
1007,0.6462745070457458
1008,0.6110252141952515
1009,0.7459520101547241
1010,0.5616528391838074
1011,0.6970044374465942
1012,0.5951158404350281
1013,0.6838659644126892
1014,0.7343071699142456
1015,0.6930363178253174
1016,0.6626405715942383
1017,0.5481126308441162
1018,0.646546483039856
1019,0.5289855003356934
1020,0.643689751625061
1021,0.5629922747612
1022,0.7090853452682495
1023,0.6185533404350281
1024,0.658051609992981
1025,0.6280719637870789
1026,0.750288724899292
1027,0.6177128553390503
1028,0.6387282609939575
1029,0.673437237739563
1030,0.6143200397491455
1031,0.5808293223381042
1032,0.6059015989303589
1033,0.7246601581573486
1034,0.6277877688407898
1035,0.6582787036895752
1036,0.6828963160514832
1037,0.7654540538787842
1038,0.5844012498855591
1039,0.821337103843689
1040,0.6293489336967468
1041,0.5513425469398499
1042,0.7160483002662659
1043,0.6201202869415283
1044,0.7180132269859314
1045,0.6579476594924927
1046,0.7009031772613525
1047,0.7634674310684204
1048,0.6670315265655518
1049,0.6732399463653564
1050,0.6903669834136963
1051,0.6948184370994568
1052,0.6118809580802917
1053,0.6647375822067261
1054,0.5736157894134521
1055,0.7208254337310791
1056,0.5764738321304321
1057,0.6763471364974976
1058,0.7469441890716553
1059,0.6921085715293884
1060,0.6953206062316895
1061,0.7197308540344238
1062,0.6898512244224548
1063,0.5670411586761475
1064,0.7324981093406677
1065,0.6851105690002441
1066,0.6567777395248413
1067,0.6786290407180786
1068,0.7243455648422241
1069,0.8162974119186401
1070,0.6711655855178833
1071,0.669070303440094
1072,0.646430492401123
1073,0.5682814717292786
1074,0.5974956750869751
1075,0.7265574932098389
1076,0.6587142944335938
1077,0.6594914197921753
1078,0.7163134813308716
1079,0.7149523496627808
1080,0.6337295770645142
1081,0.7101093530654907
1082,0.6079185009002686
1083,0.5411847233772278
1084,0.7256621718406677
1085,0.6480893492698669
1086,0.6586767435073853
1087,0.6204766035079956
1088,0.5918054580688477
1089,0.5532761216163635
1090,0.7323257923126221
1091,0.5802242755889893
1092,0.6564528942108154
1093,0.6250882744789124
1094,0.6478922367095947
1095,0.6395715475082397
1096,0.722712516784668
1097,0.6215457320213318
1098,0.6782180070877075
1099,0.6462140083312988
1100,0.7548097372055054
1101,0.6985037326812744
1102,0.5987194180488586
1103,0.5958244800567627
1104,0.619121789932251
1105,0.647509753704071
1106,0.6685715317726135
1107,0.6293400526046753
1108,0.7606935501098633
1109,0.6503816843032837
1110,0.6032856106758118
1111,0.6892035007476807
1112,0.6786375045776367
1113,0.6912275552749634
1114,0.7348637580871582
1115,0.5129261016845703
1116,0.687442421913147
1117,0.7154171466827393
1118,0.7619800567626953
1119,0.6655641794204712
1120,0.5483576655387878
1121,0.6960673332214355
1122,0.5975999236106873
1123,0.7496763467788696
1124,0.604159414768219
1125,0.6599299907684326
1126,0.584902822971344
1127,0.7134659290313721
1128,0.6282410621643066
1129,0.662649929523468
1130,0.6849991679191589
1131,0.6766414642333984
1132,0.7177095413208008
1133,0.6669732928276062
1134,0.6559516191482544
1135,0.7204007506370544
1136,0.587551474571228
1137,0.7578521966934204
1138,0.7827464938163757
1139,0.6611298322677612
1140,0.6260196566581726
1141,0.5971227288246155
1142,0.7290767431259155
1143,0.6972997784614563
1144,0.6639316082000732
1145,0.6728434562683105
1146,0.6740435361862183
1147,0.6756681203842163
1148,0.642426609992981
1149,0.7242830991744995
1150,0.5990245938301086
1151,0.807217538356781
1152,0.6840821504592896
1153,0.6773266196250916
1154,0.6202576756477356
1155,0.6181749701499939
1156,0.6582664251327515
1157,0.770918071269989
1158,0.6559714078903198
1159,0.6817800998687744
1160,0.6613175868988037
1161,0.6443020105361938
1162,0.7471828460693359
1163,0.6297776699066162
1164,0.6584517359733582
1165,0.622715175151825
1166,0.5870183706283569
1167,0.649610698223114
1168,0.6598531007766724
1169,0.5883457064628601
1170,0.7577933073043823
1171,0.6607818007469177
1172,0.572601854801178
1173,0.6082828044891357
1174,0.6476224064826965
1175,0.6773086190223694
1176,0.6179971098899841
1177,0.7069826126098633
1178,0.6743539571762085
1179,0.7852634787559509
1180,0.696814775466919
1181,0.5433679819107056
1182,0.6032276153564453
1183,0.7065030336380005
1184,0.704696774482727
1185,0.6591196060180664
1186,0.6730654239654541
1187,0.7324180006980896
1188,0.6060565114021301
1189,0.6003855466842651
1190,0.7261026501655579
1191,0.5621556639671326
1192,0.7163864374160767
1193,0.7554494738578796
1194,0.7862336039543152
1195,0.6960102915763855
1196,0.5674111843109131
1197,0.6463802456855774
1198,0.6194540858268738
1199,0.6759435534477234
1200,0.6510306596755981
1201,0.6670864224433899
1202,0.6768381595611572
1203,0.7099089622497559
1204,0.6362960934638977
1205,0.7417246699333191
1206,0.7271586656570435
1207,0.7181882858276367
1208,0.6350386142730713
1209,0.5854060649871826
1210,0.5873390436172485
1211,0.5971273183822632
1212,0.678493320941925
1213,0.6922509670257568
1214,0.6123324632644653
1215,0.6022812128067017
1216,0.7065725326538086
1217,0.6388253569602966
1218,0.623139500617981
1219,0.630876898765564
1220,0.6636719703674316
1221,0.6777197122573853
1222,0.636489748954773
1223,0.5878236293792725
1224,0.696205735206604
1225,0.6795266270637512
1226,0.5914053916931152
1227,0.6670315265655518
1228,0.5880692005157471
1229,0.7270858287811279
1230,0.625199556350708
1231,0.6023805737495422
1232,0.5807019472122192
1233,0.6266143321990967
1234,0.6303037405014038
1235,0.6412612199783325
1236,0.6398446559906006
1237,0.5762566924095154
1238,0.6365441083908081
1239,0.6825993061065674
1240,0.5802497863769531
1241,0.7041997909545898
1242,0.6515767574310303
1243,0.6622521281242371
1244,0.5799962282180786
1245,0.6172716617584229
1246,0.6621736884117126
1247,0.7077222466468811
1248,0.6548867225646973
1249,0.5859955549240112
1250,0.5880233645439148
1251,0.7759868502616882
1252,0.8484543561935425
1253,0.6077470779418945
1254,0.5805069208145142
1255,0.6773518323898315
1256,0.6909246444702148
1257,0.7640335559844971
1258,0.6754181981086731
